,institution,publisher,collection,years,lengthofagreement,packageprice,carnegiebasicclassification,fte,source,url,notes,value,gbpvalue,usdvalue,createdAt,created_date,_id,Latitude,Longitude
10594,Lancaster University,Sage,Unclassified,2019,1 year,"£135,687",,17090.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,135687.0,135687.0,176393.0,1612370000000.0,2021-02-03 1718.01,yXWjCov4F8cuX9zC4,54.0104 N,2.7877 W
10595,Lancaster University,Springer Nature,Unclassified,2018,1 year,"£214,662",,17090.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,214662.0,214662.0,279060.0,1612370000000.0,2021-02-03 1718.01,GczP4C8yWR3rZB6ss,54.0104 N,2.7877 W
10596,Leeds Arts University,Wiley,Unclassified,2017,1 year,£243,,1755.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,243.0,243.0,315.0,1612370000000.0,2021-02-03 1718.01,imjRZiDmfK28JeYEH,53.8088 N,1.5516 W
10597,Leeds Beckett University,Elsevier,Unclassified,2017,1 year,"£106,148",,22545.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,106148.0,106148.0,137992.0,1612370000000.0,2021-02-03 1718.01,fzx887pfHxSkzL7Q3,53.8035 N,1.5480 W
10598,Leeds Beckett University,Elsevier,Unclassified,2019,1 year,"£113,699",,22545.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,113699.0,113699.0,147808.0,1612370000000.0,2021-02-03 1718.01,m5WjSWamkcqRtEjXm,53.8035 N,1.5480 W
10599,Leeds Beckett University,Wiley,Unclassified,2018,1 year,"£92,539",,22545.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,92539.0,92539.0,120300.0,1612370000000.0,2021-02-03 1718.01,ocBHi7SbbwpPTzn5K,53.8035 N,1.5480 W
10600,Leeds Beckett University (formerly Leeds Metropolitan University),Oxford University Press (OUP),Unclassified,2011,1 year,"£ 10,857",,22545.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,10857.0,10857.0,14114.0,1612370000000.0,2021-02-03 1718.01,Q5eTJGCqGLEztEeWS,GPS coordinates of Leeds Beckett University,United Kingdom. Latitude: 53.8025 Longitude: -1.5430.
10601,Leeds Beckett University (formerly Leeds Metropolitan University),Taylor & Francis,Unclassified,2011,1 year,"£ 69,040",,22545.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,69040.0,69040.0,89752.0,1612370000000.0,2021-02-03 1718.01,hXYcX3bBvaLxFpCuv,GPS coordinates of Leeds Beckett University,United Kingdom. Latitude: 53.8025 Longitude: -1.5430.
10602,Leeds Beckett University (formerly Leeds Metropolitan University),Elsevier,Unclassified,2013,1 year,"£ 92,029",,22545.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,92029.0,92029.0,119637.0,1612370000000.0,2021-02-03 1718.01,mTBBSrdAPjGgunFPH,GPS coordinates of Leeds Beckett University,United Kingdom. Latitude: 53.8025 Longitude: -1.5430.
10603,Leeds Beckett University (formerly Leeds Metropolitan University),Taylor & Francis,Unclassified,2016,1 year,"£193,004",,22545.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,193004.0,193004.0,250905.0,1612370000000.0,2021-02-03 1718.01,cp2DgLEtCNMgEANyk,GPS coordinates of Leeds Beckett University,United Kingdom. Latitude: 53.8025 Longitude: -1.5430.
10604,Leeds Beckett University (formerly Leeds Metropolitan University),Wiley,Unclassified,2015,1 year,"£84,700",,22545.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,84700.0,84700.0,110110.0,1612370000000.0,2021-02-03 1718.01,GLLq8aFApMmsofsiH,GPS coordinates of Leeds Beckett University,United Kingdom. Latitude: 53.8025 Longitude: -1.5430.
10605,Leeds College of Art,Taylor & Francis,Unclassified,2010,1 year,£ 710,,1795.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,710.0,710.0,923.0,1612370000000.0,2021-02-03 1718.01,xomZ7wNBJnjMfbrMp,53.8088 N,1.5516 W
10606,Leeds College of Art,Oxford University Press (OUP),Unclassified,2012,1 year,£ 190,,1795.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,190.0,190.0,247.0,1612370000000.0,2021-02-03 1718.01,jpqTXyFFBQ3YEz92G,53.8088 N,1.5516 W
10607,Leeds College of Art,Taylor & Francis,Unclassified,2014,1 year,£ 629,,1795.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,629.0,629.0,817.0,1612370000000.0,2021-02-03 1718.01,jfX9vZmWjwHhn2Fi3,53.8088 N,1.5516 W
10608,Leeds Trinity University,Wiley,Unclassified,2010,1 year,"£ 4,982",,3520.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,4982.0,4982.0,6476.0,1612370000000.0,2021-02-03 1718.01,aYq4BqBZ88BRXQYa9,53.8483 N,1.6453 W
10609,Leeds Trinity University,Cambridge University Press (CUP),Unclassified,2012,1 year,"£ 2,657",,3520.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,2657.0,2657.0,3454.0,1612370000000.0,2021-02-03 1718.01,7agFPiZ3hy9TF5wvW,53.8483 N,1.6453 W
10610,Leeds Trinity University,Taylor & Francis,Unclassified,2012,1 year,"£ 5,871",,3520.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,5871.0,5871.0,7632.0,1612370000000.0,2021-02-03 1718.01,pKYKY5i4rBv96dNjQ,53.8483 N,1.6453 W
10611,Leeds Trinity University,Taylor & Francis,Unclassified,2014,1 year,"£ 11,024",,3520.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,11024.0,11024.0,14331.0,1612370000000.0,2021-02-03 1718.01,xagcNyyoA6kPkubca,53.8483 N,1.6453 W
10612,Leeds Trinity University,Cambridge University Press (CUP),Unclassified,2019,1 year,"£2,986",,3520.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,2986.0,2986.0,3881.0,1612370000000.0,2021-02-03 1718.01,6gXHoyMfFEJY2Mnu8,53.8483 N,1.6453 W
10613,Leeds Trinity University,Elsevier,Unclassified,2017,1 year,"£17,425",,3520.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,17425.0,17425.0,22652.0,1612370000000.0,2021-02-03 1718.01,BDsjFcqax79NrQq2F,53.8483 N,1.6453 W
10614,Leeds Trinity University,Sage,Unclassified,2017,1 year,"£16,240",,3520.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,16240.0,16240.0,21112.0,1612370000000.0,2021-02-03 1718.01,LLzKa9ALmjLvYriv5,53.8483 N,1.6453 W
10615,Leeds Trinity University,Springer Nature,Unclassified,2019,1 year,£765,,3520.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,765.0,765.0,994.0,1612370000000.0,2021-02-03 1718.01,9Lrqdv3Z4FfRRqr26,53.8483 N,1.6453 W
10616,Leeds Trinity University,Wiley,Unclassified,2017,1 year,"£12,734",,3520.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,12734.0,12734.0,16554.0,1612370000000.0,2021-02-03 1718.01,3HYE7pQm943D8xk4k,53.8483 N,1.6453 W
10617,Liverpool Hope University,Oxford University Press (OUP),Unclassified,2010,1 year,"£ 4,633",,5325.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,4633.0,4633.0,6022.0,1612370000000.0,2021-02-03 1718.01,9BpxiML4wTie2w4wR,53.3908 N,2.8923 W
10618,Liverpool Hope University,Cambridge University Press (CUP),Unclassified,2011,1 year,"£ 4,160",,5325.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,4160.0,4160.0,5408.0,1612370000000.0,2021-02-03 1718.01,Yg9c4eCLTfhMiZrJt,53.3908 N,2.8923 W
10619,Liverpool Hope University,Wiley,Unclassified,2011,1 year,"£ 14,530",,5325.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,14530.0,14530.0,18889.0,1612370000000.0,2021-02-03 1718.01,3HZfAsmdS79PFyZ3g,53.3908 N,2.8923 W
10620,Liverpool Hope University,Wiley,Unclassified,2012,1 year,"£ 16,223",,5325.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,16223.0,16223.0,21089.0,1612370000000.0,2021-02-03 1718.01,iHm55Rz4nrR9Et5jK,53.3908 N,2.8923 W
10621,Liverpool Hope University,Springer Nature,Unclassified,2013,1 year,"£ 9,745",,5325.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,9745.0,9745.0,12668.0,1612370000000.0,2021-02-03 1718.01,fgttyCE7MRYcbBHCw,53.3908 N,2.8923 W
10622,Liverpool Hope University,Cambridge University Press (CUP),Unclassified,2018,1 year,"£4,662",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,4662.0,4662.0,6060.0,1612370000000.0,2021-02-03 1718.01,Kz5STWBinPiYMv9K4,53.3908 N,2.8923 W
10623,Liverpool Hope University,Cambridge University Press (CUP),Unclassified,2019,1 year,"£4,846",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,4846.0,4846.0,6299.0,1612370000000.0,2021-02-03 1718.01,MWcBFH9yHybt2NYxy,53.3908 N,2.8923 W
10624,Liverpool Hope University,Elsevier,Unclassified,2018,1 year,"£4,546",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,4546.0,4546.0,5909.0,1612370000000.0,2021-02-03 1718.01,qHcpWzH6yBuYBxWGh,53.3908 N,2.8923 W
10625,Liverpool Hope University,Sage,Unclassified,2016,1 year,"£36,775",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,36775.0,36775.0,47807.0,1612370000000.0,2021-02-03 1718.01,h5BtKLGcixNs2EDHq,53.3908 N,2.8923 W
10626,Liverpool Hope University,Taylor & Francis,Unclassified,2015,1 year,"£46,613",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,46613.0,46613.0,60596.0,1612370000000.0,2021-02-03 1718.01,auaZjBosFnp3RJTga,53.3908 N,2.8923 W
10627,Liverpool Hope University,Taylor & Francis,Unclassified,2019,1 year,"£66,238",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,66238.0,66238.0,86109.0,1612370000000.0,2021-02-03 1718.01,Zu9CyNr63pxeXHd2R,53.3908 N,2.8923 W
10628,Liverpool Hope University,Wiley,Unclassified,2019,1 year,"£2,875",,5325.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year; Figures include VAT.,2875.0,2875.0,3737.0,1612370000000.0,2021-02-03 1718.01,atrpiCAcYdKPBeEbC,53.3908 N,2.8923 W
10629,Liverpool Institute for Performing Arts,Elsevier,Unclassified,2010,1 year,£-,,965.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,,,,1612370000000.0,2021-02-03 1718.01,ZnitpxDgouTp5chfJ,53.3999 N,2.9722 W
10630,Liverpool Institute for Performing Arts,Cambridge University Press (CUP),Unclassified,2018,1 year,£618,,965.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,,618.0,618.0,803.0,1612370000000.0,2021-02-03 1718.01,rAruvEksCRyW4o3LX,53.3999 N,2.9722 W
10631,Liverpool John Moores University,Institute of Physics Publishing (IOP),Unclassified,2010,1 year,"£ 7,364",,23265.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,7364.0,7364.0,9573.0,1612370000000.0,2021-02-03 1718.01,gRfB9o4ShY6qgzQBT,53.4095 N,2.9909 W
10632,Liverpool John Moores University,Wiley,Unclassified,2010,1 year,"£ 102,862",,23265.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,102862.0,102862.0,133720.0,1612370000000.0,2021-02-03 1718.01,skGTdPxJEs8idfaBA,53.4095 N,2.9909 W
10633,Liverpool John Moores University,Oxford University Press (OUP),Unclassified,2011,1 year,"£ 10,623",,23265.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,10623.0,10623.0,13809.0,1612370000000.0,2021-02-03 1718.01,ZgsTyszrWPB6DXTy2,53.4095 N,2.9909 W
10634,Liverpool John Moores University,Sage,Unclassified,2012,1 year,"£ 83,782",,23265.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,83782.0,83782.0,108916.0,1612370000000.0,2021-02-03 1718.01,CuXNCAQGGDmtkuPTz,53.4095 N,2.9909 W
10635,Liverpool John Moores University,Institute of Physics Publishing (IOP),Unclassified,2013,1 year,"£ 9,507",,23265.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,9507.0,9507.0,12359.0,1612370000000.0,2021-02-03 1718.01,3gzueJdGedkt2FQWE,53.4095 N,2.9909 W
10636,Liverpool John Moores University,Cambridge University Press (CUP),Unclassified,2017,1 year,"£27,057",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,27057.0,27057.0,35174.0,1612370000000.0,2021-02-03 1718.01,rffgZYfKko9BjaNaD,53.4095 N,2.9909 W
10637,Liverpool John Moores University,Oxford University Press (OUP),Unclassified,2018,1 year,"£26,886",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,26886.0,26886.0,34951.0,1612370000000.0,2021-02-03 1718.01,Ry9pxgmADtZDcAEgM,53.4095 N,2.9909 W
10638,Liverpool John Moores University,Royal Society of Chemistry (RSC),Unclassified,2016,1 year,"£16,393",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,16393.0,16393.0,21310.0,1612370000000.0,2021-02-03 1718.01,JHEX7epNwWXujH8ce,53.4095 N,2.9909 W
10639,Liverpool John Moores University,Springer Nature,Unclassified,2018,1 year,"£92,115",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,92115.0,92115.0,119749.0,1612370000000.0,2021-02-03 1718.01,ThKR7bjCFGzAypML9,53.4095 N,2.9909 W
10640,Liverpool John Moores University,Wiley,Unclassified,2016,1 year,"£96,950",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16).,96950.0,96950.0,126035.0,1612370000000.0,2021-02-03 1718.01,gfuhtQPmFrmXr8KEy,53.4095 N,2.9909 W
10641,Liverpool John Moores University,Wiley,Unclassified,2017,1 year,"£118,629",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,118629.0,118629.0,154217.0,1612370000000.0,2021-02-03 1718.01,Q2TFXMBDNLHySZhPd,53.4095 N,2.9909 W
10642,Liverpool John Moores University,Wiley,Unclassified,2018,1 year,"£119,680",,23265.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,119680.0,119680.0,155584.0,1612370000000.0,2021-02-03 1718.01,TLSjhWy9yxXSu5oeb,53.4095 N,2.9909 W
10643,Liverpool School of Tropical Medicine,Taylor & Francis,Unclassified,2019,1 year,"£18,340",,240.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,18340.0,18340.0,23842.0,1612370000000.0,2021-02-03 1718.01,5EaJPjRdQafuWJTe6,53.4086 N,2.9691 W
10644,London Business School,Sage,Unclassified,2010,1 year,"£ 13,183",,2450.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,13183.0,13183.0,17137.0,1612370000000.0,2021-02-03 1718.01,SB7iJcuLjab7gxBau,51.5262 N,0.1607 W
10645,London Business School,Sage,Unclassified,2013,1 year,"£ 14,429",,2450.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,14429.0,14429.0,18757.0,1612370000000.0,2021-02-03 1718.01,ap9Fm8hLCTBmuCFS8,51.5262 N,0.1607 W
10646,London Business School,Taylor & Francis,Unclassified,2013,1 year,"£ 3,227",,2450.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,3227.0,3227.0,4195.0,1612370000000.0,2021-02-03 1718.01,GEYuGZTYFzbanqCxu,51.5262 N,0.1607 W
10647,London Business School,Oxford University Press (OUP),Unclassified,2014,1 year,"£ 3,480",,2450.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,3480.0,3480.0,4524.0,1612370000000.0,2021-02-03 1718.01,L6bNDDnRWMJAwEZvS,51.5262 N,0.1607 W
10648,London Business School,Cambridge University Press (CUP),Unclassified,2017,1 year,£604,,2450.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,604.0,604.0,785.0,1612370000000.0,2021-02-03 1718.01,mbxdC5s5Z4Lt3mwHF,51.5262 N,0.1607 W
10649,London Business School,Elsevier,Unclassified,2017,1 year,"£119,729",,2450.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year.,119729.0,119729.0,155647.0,1612370000000.0,2021-02-03 1718.01,Dypjehj3z8sxSgDkq,51.5262 N,0.1607 W
10650,London Business School,Sage,Unclassified,2015,1 year,"£17,168",,2450.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,17168.0,17168.0,22318.0,1612370000000.0,2021-02-03 1718.01,EYHckgCaMK4NM64jZ,51.5262 N,0.1607 W
10651,London Business School,Springer Nature,Unclassified,2016,1 year,"£3,083",,2450.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,3083.0,3083.0,4007.0,1612370000000.0,2021-02-03 1718.01,sQNAoPnnEgNXKkcZC,51.5262 N,0.1607 W
10652,London Metropolitan University,Elsevier,Unclassified,2010,1 year,"£138,327",,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,138327.0,138327.0,179825.0,1612370000000.0,2021-02-03 1718.01,dqw5Z9tKRThdExhQW,51.5516 N,0.1105 W
10653,London Metropolitan University,Royal Society of Chemistry (RSC),Unclassified,2010,1 year,"£ 1,423",,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,1423.0,1423.0,1849.0,1612370000000.0,2021-02-03 1718.01,qREnYG76HpR53N5MA,51.5516 N,0.1105 W
10654,London Metropolitan University,Wiley,Unclassified,2010,1 year,"£ 89,372",,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,89372.0,89372.0,116183.0,1612370000000.0,2021-02-03 1718.01,KQAANtTda7yixyFWL,51.5516 N,0.1105 W
10655,London Metropolitan University,Elsevier,Unclassified,2012,1 year,"£ 150,548",,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,150548.0,150548.0,195712.0,1612370000000.0,2021-02-03 1718.01,K4Ttu5m2MtLwnYcJz,51.5516 N,0.1105 W
10656,London Metropolitan University,Elsevier,Unclassified,2013,1 year,"£ 152,053",,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,152053.0,152053.0,197668.0,1612370000000.0,2021-02-03 1718.01,ZmEP7GGCprgrsvC3T,51.5516 N,0.1105 W
10657,London Metropolitan University,Oxford University Press (OUP),Unclassified,2013,1 year,£ 100,,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,100.0,100.0,130.0,1612370000000.0,2021-02-03 1718.01,qobZ6tFpRomwhKcPW,51.5516 N,0.1105 W
10658,London Metropolitan University,Royal Society of Chemistry (RSC),Unclassified,2013,1 year,£ 760,,9095.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,760.0,760.0,988.0,1612370000000.0,2021-02-03 1718.01,aWuZc9ix4DkZJhGb4,51.5516 N,0.1105 W
10659,London Metropolitan University,Royal Society of Chemistry (RSC),Unclassified,2017,1 year,£695,,9095.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,695.0,695.0,903.0,1612370000000.0,2021-02-03 1718.01,khiJ9XZT2uP2a3ko6,51.5516 N,0.1105 W
10660,London Metropolitan University,Springer Nature,Unclassified,2017,1 year,"£14,696",,9095.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Calendar year.,14696.0,14696.0,19104.0,1612370000000.0,2021-02-03 1718.01,yXagk6s7W3ywk9iFc,51.5516 N,0.1105 W
10661,London Metropolitan University,Wiley,Unclassified,2016,1 year,"£99,012",,9095.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,99012.0,99012.0,128715.0,1612370000000.0,2021-02-03 1718.01,ywcQA3RDf2Ee8GY6T,51.5516 N,0.1105 W
10662,London School of Economics,Sage,Unclassified,2010,1 year,"£ 81,944",,14575.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,81944.0,81944.0,106527.0,1612370000000.0,2021-02-03 1718.01,GSSyMeLJmnXh9XpCu,51.5144 N,0.1165 W
10663,London School of Economics,Wiley,Unclassified,2011,1 year,"£ 117,383",,14575.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,117383.0,117383.0,152597.0,1612370000000.0,2021-02-03 1718.01,KdY5afxCWAH6m7Ams,51.5144 N,0.1165 W
10664,London School of Economics,Oxford University Press (OUP),Unclassified,2013,1 year,"£ 26,586",,14575.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,26586.0,26586.0,34561.0,1612370000000.0,2021-02-03 1718.01,b3oPxcBnknbQHh2iX,51.5144 N,0.1165 W
10665,London School of Economics,Springer Nature,Unclassified,2013,1 year,"£ 64,996",,14575.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,64996.0,64996.0,84494.0,1612370000000.0,2021-02-03 1718.01,pdeEQ7bN3ifJA3Wsf,51.5144 N,0.1165 W
10666,London School of Economics and Political Science,Cambridge University Press (CUP),Unclassified,2019,1 year,"£31,132",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,31132.0,31132.0,40471.0,1612370000000.0,2021-02-03 1718.01,QNn3qFEjuevuvZhRG,51.5144 N,0.1165 W
10667,London School of Economics and Political Science,Elsevier,Unclassified,2015,1 year,"£178,846",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,178846.0,178846.0,232499.0,1612370000000.0,2021-02-03 1718.01,mtiACBRqa7rxwwKic,51.5144 N,0.1165 W
10668,London School of Economics and Political Science,Oxford University Press (OUP),Unclassified,2018,1 year,"£43,693",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,43693.0,43693.0,56800.0,1612370000000.0,2021-02-03 1718.01,6gD3gT57iLxQRgPJn,51.5144 N,0.1165 W
10669,London School of Economics and Political Science,Oxford University Press (OUP),Unclassified,2019,1 year,"£46,891",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,46891.0,46891.0,60958.0,1612370000000.0,2021-02-03 1718.01,rQk2FfY62nGRNs2w6,51.5144 N,0.1165 W
10670,London School of Economics and Political Science,Sage,Unclassified,2016,1 year,"£139,537",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,139537.0,139537.0,181398.0,1612370000000.0,2021-02-03 1718.01,SfEPTSmofT7dRFL6d,51.5144 N,0.1165 W
10671,London School of Economics and Political Science,Springer Nature,Unclassified,2017,1 year,"£84,946",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,84946.0,84946.0,110429.0,1612370000000.0,2021-02-03 1718.01,5d9dRZnWoCEyF5h3A,51.5144 N,0.1165 W
10672,London School of Economics and Political Science,Springer Nature,Unclassified,2018,1 year,"£97,829",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,97829.0,97829.0,127177.0,1612370000000.0,2021-02-03 1718.01,nyfpxksdX5dP5G6xN,51.5144 N,0.1165 W
10673,London School of Economics and Political Science,Taylor & Francis,Unclassified,2016,1 year,"£234,174",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic years (2014/15 and 2015/16). Figures include VAT.,234174.0,234174.0,304426.0,1612370000000.0,2021-02-03 1718.01,mg28SX3Afm3MmvQYE,51.5144 N,0.1165 W
10674,London School of Economics and Political Science,Wiley,Unclassified,2018,1 year,"£139,930",,14575.0,UK Freedom of Information Request,https://zenodo.org/record/3657776#.Xr666GhKiiM,Academic year; Figures include VAT.,139930.0,139930.0,181909.0,1612370000000.0,2021-02-03 1718.01,dTvTEs2tFeJnZ8dCL,51.5144 N,0.1165 W
10675,London School of Hygiene and Tropical Medicine,Taylor & Francis,Unclassified,2010,1 year,"£ 15,075",,2200.0,UK Freedom of Information Request,https://figshare.com/articles/Journal_subscription_costs_FOIs_to_UK_universities/1186832,,15075.0,15075.0,19597.0,1612370000000.0,2021-02-03 1718.01,ePRvRJedzKXcDmoRp,51.5207 N,0.1301 W
